ID,RAC1P,RAC2P,RAC3P,PERNP,SCHG,SCHL
054986,1,1,1,44000,,21
054987,1,1,1,40000,,18
054988,9,68,21,50000,,16
054989,3,27,3,0,,13
054990,1,1,1,95000,,21
054991,1,1,1,34000,,22
054992,8,67,15,6000,,16
054993,1,1,1,21100,,16
054994,9,68,17,9500,15,18
054995,1,1,1,25000,,21
054996,1,1,1,0,,21
054997,6,57,9,14500,,23
054998,1,1,1,175000,,16
054999,6,57,9,55000,,21
055000,6,43,5,54000,,20
055001,1,1,1,10000,,16
055002,1,1,1,100000,,21
055003,1,1,1,0,,21
055004,1,1,1,0,,21
055005,1,1,1,130000,,19
055006,6,48,7,0,,19
055007,1,1,1,250000,,22
055008,1,1,1,28000,,20
055009,1,1,1,8000,15,16
055010,1,1,1,8000,15,16
055011,1,1,1,8000,,16
055012,1,1,1,33000,,21
055013,6,45,6,100000,,23
055014,6,45,6,,9,10
055015,6,45,6,,8,9
055016,6,45,6,,5,6
055017,6,45,6,0,,16
055018,1,1,1,0,,21
055019,1,1,1,0,,16
055020,8,67,15,35000,14,15
055021,8,67,15,3300,,9
055022,8,67,15,1600,,19
055023,8,67,15,25000,,19
055024,8,67,15,29000,,16
055025,8,67,15,,,1
055026,1,1,1,0,,21
055027,1,1,1,75000,,16
055028,1,1,1,65000,16,20
055029,1,1,1,,9,9
055030,1,1,1,,7,7
055031,1,1,1,120000,,19
055032,1,1,1,73000,,19
055033,1,1,1,10200,,21
055034,1,1,1,110000,,16
055035,1,1,1,165000,,22
055036,1,1,1,60000,,20
055037,3,28,3,50000,,19
055038,1,1,1,30000,,17
055039,1,1,1,0,,16
055040,1,1,1,,1,1
055041,1,1,1,,1,1
055042,7,60,11,0,,20
055043,1,1,1,0,,21
055044,8,67,15,18000,,1
055045,8,67,15,0,,1
055046,8,67,15,,10,10
055047,8,67,15,,7,7
055048,1,1,1,0,,21
055049,1,1,1,4000,15,20
055050,1,1,1,10000,,16
055051,1,1,1,6000,15,19
055052,1,1,1,1600,15,20
055053,1,1,1,0,,16
055054,1,1,1,467000,,21
055055,1,1,1,98000,,21
055056,1,1,1,,4,4
055057,1,1,1,100000,,23
055058,1,1,1,145000,,21
055059,1,1,1,47700,,21
055060,1,1,1,73000,,21
055061,1,1,1,,7,7
055062,1,1,1,,5,5
055063,1,1,1,0,,21
055064,6,49,8,61500,,16
055065,6,49,8,48000,,16
055066,6,59,44,0,,21
055067,1,1,1,0,,19
055068,1,1,1,0,,16
055069,1,1,1,0,,21
055070,6,38,4,0,,21
055071,6,38,4,467000,,23
055072,6,38,4,,7,8
055073,6,38,4,,3,4
055074,6,38,4,,,
055075,6,38,4,0,,1
055076,1,1,1,500,,17
055077,1,1,1,,,1
055078,9,68,17,0,,17
055079,1,1,1,0,,19
055080,1,1,1,0,,17
055081,1,1,1,88000,,20
055082,5,37,3,0,,11
055083,1,1,1,2000,15,19
055084,1,1,1,60000,,20
055085,1,1,1,47000,,21
055086,1,1,1,45000,,21
055087,2,2,2,27000,,18
055088,1,1,1,82000,,21
055089,1,1,1,0,,19
055090,1,1,1,0,,17
055091,1,1,1,0,,13
055092,1,1,1,0,,19
055093,1,1,1,90000,,21
055094,1,1,1,150000,,16
055095,1,1,1,54000,,16
055096,1,1,1,0,13,13
055097,1,1,1,65000,,18
055098,1,1,1,1500,,19
055099,1,1,1,0,,15
055100,1,1,1,20000,,20
055101,1,1,1,9000,14,14
055102,1,1,1,50000,15,22
055103,1,1,1,0,,21
055104,6,49,8,5000,,21
055105,1,1,1,49000,,20
055106,6,49,8,20000,15,21
055107,6,49,8,0,15,19
055108,1,1,1,52900,,21
055109,1,1,1,39900,,21
055110,1,1,1,0,,16
055111,1,1,1,0,,16
055112,1,1,1,120000,,21
055113,1,1,1,25000,,16
055114,1,1,1,0,,24
055115,1,1,1,0,,22
055116,1,1,1,72000,,21
055117,1,1,1,0,,13
055118,1,1,1,,12,13
055119,1,1,1,52000,,18
055120,1,1,1,26000,,21
055121,1,1,1,0,,21
055122,1,1,1,0,,17
055123,1,1,1,0,,17
055124,5,37,3,0,,11
055125,1,1,1,0,,15
055126,1,1,1,0,,16
055127,1,1,1,0,,19
055128,3,21,3,27000,12,13
055129,9,68,40,,12,12
055130,9,68,40,,7,7
055131,9,68,40,,5,5
055132,6,45,6,26000,,19
055133,1,1,1,48000,,20
055134,1,1,1,0,,1
055135,1,1,1,,2,3
055136,1,1,1,,1,2
055137,1,1,1,0,,18
055138,1,1,1,230,,18
055139,1,1,1,55000,,19
055140,1,1,1,26500,,20
055141,1,1,1,,7,8
055142,1,1,1,45000,,19
055143,1,1,1,90000,,19
055144,1,1,1,33700,,19
055145,9,68,16,124000,,21
055146,6,45,6,24000,,21
055147,9,68,61,,4,4
055148,1,1,1,0,,16
055149,1,1,1,59000,,16
055150,1,1,1,0,,16
055151,1,1,1,0,,16
055152,1,1,1,0,,17
055153,1,1,1,41600,,18
055154,1,1,1,26000,,13
055155,1,1,1,60000,,16
055156,1,1,1,0,,19
055157,1,1,1,383000,,23
055158,1,1,1,0,,21
055159,1,1,1,150000,,21
055160,9,68,17,205000,,21
055161,1,1,1,0,,21
055162,1,1,1,,11,11
055163,1,1,1,,8,8
055164,1,1,1,,6,6
055165,1,1,1,45000,,23
055166,1,1,1,50000,,23
055167,1,1,1,0,,20
055168,6,45,6,0,,22
055169,1,1,1,0,,16
055170,1,1,1,0,,14
055171,1,1,1,22000,,19
055172,1,1,1,0,,17
055173,6,43,5,13000,15,19
055174,6,43,5,35000,15,23
055175,1,1,1,0,,21
055176,1,1,1,0,15,20
055177,1,1,1,80000,,16
055178,1,1,1,0,,22
055179,1,1,1,0,,19
055180,1,1,1,58000,,22
055181,1,1,1,56000,,18
055182,1,1,1,0,,17
055183,1,1,1,,7,8
055184,1,1,1,,5,5
055185,1,1,1,3500,,16
055186,1,1,1,175000,,22
055187,1,1,1,180000,,22
055188,1,1,1,15000,16,21
055189,8,67,15,50000,,9
055190,8,67,15,0,,9
055191,8,67,15,0,13,13
055192,8,67,15,,8,8
055193,8,67,15,7000,,12
055194,6,45,6,0,,9
055195,6,45,6,13600,,16
055196,6,45,6,30100,,20
055197,1,1,1,91000,,21
055198,1,1,1,64000,,21
055199,1,1,1,,2,2
055200,1,1,1,,2,2
055201,1,1,1,0,,21
055202,1,1,1,0,,17
055203,1,1,1,16000,,21
055204,1,1,1,41500,,21
055205,1,1,1,,,
055206,1,1,1,0,,18
055207,1,1,1,0,,16
055208,1,1,1,60000,16,22
055209,1,1,1,35000,16,21
055210,1,1,1,10200,,19
055211,1,1,1,0,15,18
055212,1,1,1,,,
055213,1,1,1,150000,,21
055214,1,1,1,110000,,24
055215,1,1,1,16800,,15
055216,1,1,1,25000,,21
055217,1,1,1,17200,,21
055218,1,1,1,467000,,22
055219,1,1,1,0,,17
055220,1,1,1,130000,15,21
055221,8,67,15,62000,,20
055222,1,1,1,29000,,21
055223,1,1,1,165000,,21
055224,1,1,1,0,,16
055225,1,1,1,45000,,20
055226,1,1,1,49500,,16
055227,6,45,6,62000,,21
055228,8,67,15,14600,,17
055229,9,68,53,,,
055230,1,1,1,250000,,19
055231,1,1,1,0,,18
055232,1,1,1,0,13,14
055233,1,1,1,16700,,22
055234,1,1,1,,8,8
055235,1,1,1,,7,7
055236,8,67,15,31500,,19
055237,8,67,15,0,,17
055238,8,67,15,,6,6
055239,8,67,15,,3,3
055240,8,67,15,,2,1
055241,8,67,15,,2,1
055242,8,67,15,,,
055243,8,67,15,,8,8
055244,6,49,8,75000,,23
055245,1,1,1,0,,22
055246,1,1,1,0,,22
055247,1,1,1,0,,10
055248,1,1,1,50000,,18
055249,1,1,1,28000,,16
055250,1,1,1,35000,,21
055251,1,1,1,0,,19
055252,1,1,1,0,,16
055253,6,38,4,2200,15,18
055254,1,1,1,0,,1
055255,6,42,10,22000,15,19
055256,1,1,1,0,,20
055257,1,1,1,35000,16,20
055258,1,1,1,12000,15,20
055259,1,1,1,,11,11
055260,1,1,1,21200,,21
055261,1,1,1,0,,21
055262,1,1,1,6900,14,14
055263,1,1,1,0,,20
055264,1,1,1,0,,16
055265,1,1,1,26000,,16
055266,1,1,1,44000,,20
055267,1,1,1,0,,16
055268,1,1,1,40000,,18
055269,1,1,1,0,,16
055270,1,1,1,0,,19
055271,1,1,1,85000,,17
055272,1,1,1,34500,,17
055273,1,1,1,,10,11
055274,1,1,1,,9,9
055275,1,1,1,,4,5
055276,1,1,1,,1,2
055277,1,1,1,89000,,16
055278,1,1,1,0,,19
055279,1,1,1,0,,9
055280,1,1,1,15000,,19
055281,1,1,1,48000,,16
055282,1,1,1,,9,10
055283,1,1,1,5000,14,14
055284,1,1,1,,12,13
055285,1,1,1,60000,,19
055286,1,1,1,0,,18
055287,1,1,1,,,
055288,1,1,1,0,,20
055289,1,1,1,34600,,22
055290,1,1,1,,10,11
055291,1,1,1,,8,9
055292,1,1,1,,4,5
055293,1,1,1,0,,21
055294,1,1,1,467000,,23
055295,1,1,1,88000,,21
055296,1,1,1,30000,,16
055297,9,68,16,,7,8
055298,1,1,1,20000,,21
055299,1,1,1,0,,16
055300,1,1,1,0,,16
055301,1,1,1,40000,,17
055302,1,1,1,,9,10
055303,9,68,29,0,15,19
055304,8,67,15,61000,,23
055305,1,1,1,0,,21
055306,1,1,1,95000,,21
055307,6,48,7,0,,9
055308,1,1,1,3000,15,19
055309,1,1,1,0,,21
055310,1,1,1,130000,,19
055311,1,1,1,36000,,20
055312,1,1,1,82000,,20
055313,1,1,1,35400,,20
055314,1,1,1,115000,,21
055315,2,2,2,78000,,21
055316,2,2,2,0,,20
055317,1,1,1,35000,,19
055318,9,68,88,0,12,12
055319,1,1,1,,5,5
055320,1,1,1,21600,,20
055321,1,1,1,0,,20
055322,2,2,2,37500,,22
055323,1,1,1,5800,15,18
055324,1,1,1,98000,,21
055325,1,1,1,45000,,18
055326,1,1,1,90000,,20
055327,1,1,1,0,,20
055328,1,1,1,120000,,21
055329,1,1,1,,9,9
055330,1,1,1,,5,5
055331,1,1,1,0,,20
055332,1,1,1,0,,16
055333,1,1,1,200000,,18
055334,1,1,1,0,,17
055335,1,1,1,,11,11
055336,1,1,1,,9,9
055337,1,1,1,,9,9
055338,1,1,1,0,,20
055339,6,48,7,0,,16
055340,1,1,1,0,,16
055341,1,1,1,48000,,20
055342,1,1,1,25000,,19
055343,2,2,2,91000,,22
055344,2,2,2,0,,17
055345,2,2,2,12000,,18
055346,2,2,2,0,12,13
055347,2,2,2,,,
055348,1,1,1,30000,,19
055349,1,1,1,40000,,16
055350,1,1,1,15000,,16
055351,1,1,1,,6,6
055352,1,1,1,,4,4
055353,6,38,4,103000,,22
055354,6,38,4,115000,,21
055355,6,38,4,,10,11
055356,6,38,4,,1,2
055357,1,1,1,55000,,22
055358,1,1,1,7900,,21
055359,1,1,1,,7,8
055360,1,1,1,0,,21
055361,1,1,1,0,,21
055362,1,1,1,56000,,22
055363,8,67,15,0,,20
055364,1,1,1,0,,14
055365,1,1,1,0,,16
055366,1,1,1,3600,,23
055367,4,34,3,33000,,18
055368,1,1,1,,,1
055369,1,1,1,120000,,18
055370,1,1,1,38000,,21
055371,1,1,1,0,,22
055372,1,1,1,90000,,21
055373,1,1,1,0,,21
055374,1,1,1,60000,,21
055375,1,1,1,12000,,19
055376,1,1,1,135000,,21
055377,1,1,1,25000,,19
055378,1,1,1,12000,,19
055379,8,67,15,14000,,9
055380,8,67,15,10000,,9
055381,8,67,15,0,14,14
055382,8,67,15,0,15,19
055383,8,67,15,0,15,18
055384,8,67,15,,10,10
055385,8,67,15,,2,1
055386,1,1,1,0,,22
055387,1,1,1,32500,,22
055388,1,1,1,2000,13,13
055389,1,1,1,,11,12
055390,1,1,1,2000,13,13
055391,1,1,1,2000,13,13
055392,1,1,1,0,,22
055393,1,1,1,110000,,24
055394,9,68,16,,12,12
055395,1,1,1,70000,,17
055396,1,1,1,40000,,21
055397,1,1,1,,2,3
055398,1,1,1,,1,2
055399,1,1,1,80000,,21
055400,1,1,1,65000,,19
055401,1,1,1,0,,22
055402,1,1,1,0,,19
055403,1,1,1,0,,16
055404,1,1,1,0,,20
055405,1,1,1,0,,18
055406,1,1,1,5500,15,19
055407,1,1,1,65000,,21
055408,1,1,1,65000,,21
055409,1,1,1,,,
055410,1,1,1,,,
055411,1,1,1,81000,,22
055412,1,1,1,45000,,21
055413,1,1,1,,11,11
055414,1,1,1,1600,15,19
055415,1,1,1,0,,17
055416,8,67,15,30000,,9
055417,8,67,15,2500,,6
055418,8,67,15,0,14,14
055419,8,67,15,,9,9
055420,8,67,15,,6,6
055421,8,67,15,,,1
055422,9,68,35,25000,15,20
055423,9,68,35,36800,15,19
055424,1,1,1,70000,,21
055425,1,1,1,3500,15,21
055426,1,1,1,0,,19
055427,1,1,1,,1,2
055428,1,1,1,200000,,21
055429,1,1,1,112000,,23
055430,1,1,1,,5,6
055431,1,1,1,,,
055432,1,1,1,0,,18
055433,1,1,1,0,,19
055434,1,1,1,25000,,19
055435,1,1,1,0,,19
055436,1,1,1,100000,,20
055437,1,1,1,0,12,12
055438,1,1,1,,10,10
055439,1,1,1,0,,16
055440,1,1,1,27000,,21
055441,1,1,1,0,,16
055442,1,1,1,0,,19
055443,1,1,1,27600,,19
055444,9,68,16,,8,8
055445,9,68,16,,,2
055446,2,2,2,50000,,18
055447,1,1,1,33000,,16
055448,8,67,15,,6,7
055449,1,1,1,72000,,21
055450,1,1,1,30000,,19
055451,1,1,1,0,,16
055452,1,1,1,,4,5
055453,1,1,1,20000,,19
055454,1,1,1,,11,12
055455,1,1,1,0,,21
055456,1,1,1,100000,,21
055457,1,1,1,0,,12
055458,1,1,1,0,,16
055459,1,1,1,30000,,16
055460,1,1,1,60000,,19
055461,1,1,1,70000,,22
055462,1,1,1,45000,,22
055463,1,1,1,83000,,21
055464,1,1,1,124000,,23
055465,1,1,1,0,,19
055466,1,1,1,0,12,13
055467,1,1,1,3000,,16
055468,9,68,17,0,,18
055469,9,68,17,0,,16
055470,1,1,1,89000,,19
055471,1,1,1,65000,,21
055472,1,1,1,75000,,21
055473,9,68,17,9800,,19
055474,1,1,1,55000,,19
055475,1,1,1,56000,,19
055476,1,1,1,48000,,15
055477,1,1,1,35000,,20
055478,1,1,1,0,13,13
055479,1,1,1,,9,9
055480,1,1,1,,6,6
055481,1,1,1,,4,4
055482,1,1,1,18000,,21
055483,1,1,1,1600,,20
055484,1,1,1,30600,,18
055485,1,1,1,70000,,21
055486,1,1,1,36000,,21
055487,1,1,1,,8,8
055488,1,1,1,,2,1
055489,1,1,1,0,,20
055490,1,1,1,120000,,21
055491,1,1,1,0,,19
055492,1,1,1,62000,,20
055493,1,1,1,19000,,18
055494,1,1,1,18000,,16
055495,1,1,1,10000,,20
055496,1,1,1,,11,11
055497,1,1,1,,9,9
055498,1,1,1,,7,7
055499,1,1,1,,4,4
055500,6,49,8,48900,,22
055501,6,49,8,60000,,16
055502,6,49,8,1000,,16
055503,1,1,1,175000,,19
055504,1,1,1,0,,24
055505,1,1,1,98000,,15
055506,2,2,2,0,,11
055507,1,1,1,133000,,18
055508,1,1,1,0,,20
055509,1,1,1,0,,15
055510,1,1,1,25000,,17
055511,1,1,1,0,,17
055512,1,1,1,58000,,21
055513,1,1,1,4600,,19
055514,1,1,1,36000,,16
055515,9,68,24,44000,,21
055516,1,1,1,60000,,22
055517,1,1,1,18000,,22
055518,1,1,1,0,15,20
055519,1,1,1,0,,16
055520,1,1,1,0,,18
055521,1,1,1,90000,,18
055522,1,1,1,45000,,19
055523,6,38,4,0,,22
055524,6,38,4,180000,,22
055525,6,38,4,,9,9
055526,6,38,4,,4,4
055527,6,38,4,,,1
055528,1,1,1,36000,,18
055529,1,1,1,,,
055530,1,1,1,19100,,20
055531,1,1,1,0,,16
055532,8,67,15,5800,,16
055533,1,1,1,4000,,19
055534,1,1,1,16000,,18
055535,1,1,1,0,,17
055536,1,1,1,0,,18
055537,1,1,1,5700,,24
055538,1,1,1,0,,16
055539,1,1,1,0,,16
055540,1,1,1,0,,21
055541,1,1,1,0,,19
055542,1,1,1,0,,20
055543,1,1,1,1000,14,16
055544,1,1,1,,10,11
055545,1,1,1,,5,6
055546,1,1,1,,,
055547,1,1,1,0,,21
055548,1,1,1,43000,,16
055549,1,1,1,43000,,16
055550,1,1,1,0,,16
055551,1,1,1,80000,,21
055552,1,1,1,15000,,21
055553,1,1,1,,9,10
055554,1,1,1,,7,8
055555,1,1,1,0,,16
055556,1,1,1,88000,,21
055557,1,1,1,150000,,21
055558,1,1,1,23000,,16
055559,1,1,1,0,,16
055560,1,1,1,10700,,22
055561,1,1,1,72000,,21
055562,1,1,1,,,
055563,1,1,1,,,
055564,1,1,1,0,,16
055565,1,1,1,32000,15,19
055566,1,1,1,24000,,20
055567,1,1,1,0,,9
055568,1,1,1,0,,22
055569,1,1,1,0,,24
055570,1,1,1,0,,24
055571,1,1,1,0,,24
055572,1,1,1,30400,15,19
055573,1,1,1,50000,,21
055574,1,1,1,0,,16
055575,1,1,1,80000,,16
055576,1,1,1,21000,,20
055577,1,1,1,81000,,21
055578,1,1,1,0,,20
055579,1,1,1,,,
055580,1,1,1,,,
055581,6,43,5,127000,,21
055582,6,43,5,90000,15,21
055583,6,43,5,,1,2
055584,6,49,8,97000,,22
055585,6,49,8,0,15,20
055586,6,43,5,0,15,20
055587,1,1,1,75000,,20
055588,1,1,1,50000,,16
055589,1,1,1,2000,14,16
055590,1,1,1,,10,10
055591,1,1,1,0,,21
055592,1,1,1,68000,,22
055593,1,1,1,,8,9
055594,1,1,1,,6,7
055595,1,1,1,70000,,20
055596,1,1,1,63000,,19
055597,1,1,1,0,,21
055598,1,1,1,0,,19
055599,1,1,1,0,,18
055600,1,1,1,89000,,18
055601,1,1,1,200000,,22
055602,1,1,1,125000,,21
055603,1,1,1,,11,12
055604,1,1,1,,9,10
055605,1,1,1,57000,,22
055606,1,1,1,59000,,19
055607,1,1,1,,1,1
055608,1,1,1,0,,20
055609,1,1,1,0,,19
055610,1,1,1,0,,16
055611,1,1,1,0,,20
055612,9,68,17,9300,,19
055613,9,68,17,,7,7
055614,1,1,1,17000,,21
055615,1,1,1,57000,,22
055616,1,1,1,50000,,19
055617,1,1,1,12500,15,19
055618,1,1,1,43000,16,21
055619,1,1,1,6000,,18
055620,1,1,1,,,
055621,1,1,1,,,
055622,1,1,1,15600,,20
055623,1,1,1,95000,,21
055624,1,1,1,0,,16
055625,1,1,1,,11,12
055626,1,1,1,,9,10
055627,1,1,1,,6,7
055628,6,43,5,121000,,21
055629,1,1,1,25000,,18
055630,9,68,24,1500,15,18
055631,9,68,24,3500,14,14
055632,1,1,1,0,,21
055633,1,1,1,55000,,19
055634,1,1,1,122500,,22
055635,1,1,1,0,,21
055636,1,1,1,0,,14
055637,6,57,9,20000,,18
055638,6,57,9,5000,13,13
055639,6,57,9,,10,11
055640,6,57,9,,7,8
055641,1,1,1,0,,19
055642,1,1,1,0,,16
055643,1,1,1,0,,21
055644,8,67,15,20000,,3
055645,1,1,1,70000,,21
055646,1,1,1,0,,20
055647,1,1,1,80000,,22
055648,1,1,1,0,,21
055649,1,1,1,0,,16
055650,1,1,1,0,,19
055651,1,1,1,0,,16
055652,1,1,1,0,,16
055653,1,1,1,80000,,20
055654,1,1,1,0,,19
055655,1,1,1,0,,16
055656,1,1,1,60000,,20
055657,1,1,1,0,13,13
055658,1,1,1,,5,5
055659,1,1,1,27000,,20
055660,1,1,1,0,,16
055661,1,1,1,0,,17
055662,1,1,1,25500,,21
055663,1,1,1,,7,8
055664,1,1,1,,1,2
055665,1,1,1,0,,18
055666,1,1,1,9000,,12
055667,1,1,1,3000,16,22
055668,1,1,1,100000,,21
055669,1,1,1,100000,15,20
055670,1,1,1,65000,15,20
055671,1,1,1,,4,5
055672,1,1,1,,9,9
055673,6,45,6,36400,,21
055674,1,1,1,24000,,17
055675,6,48,7,0,,24
055676,6,48,7,138000,,22
055677,6,48,7,,,1
055678,1,1,1,0,,15
055679,1,1,1,33000,,16
055680,1,1,1,20100,,16
055681,1,1,1,60000,,15
055682,1,1,1,0,,18
055683,1,1,1,0,,21
055684,1,1,1,34000,,20
055685,1,1,1,0,,16
055686,1,1,1,10000,,7
055687,1,1,1,25000,,16
055688,1,1,1,1000,14,16
055689,1,1,1,1000,13,13
055690,1,1,1,,7,7
055691,1,1,1,,5,5
055692,1,1,1,35000,,18
055693,1,1,1,,8,8
055694,1,1,1,,,1
055695,1,1,1,42000,,16
055696,6,38,4,150000,,21
055697,6,38,4,85000,,21
055698,6,38,4,,,
055699,1,1,1,32000,,16
055700,1,1,1,550,,16
055701,1,1,1,21600,,16
055702,1,1,1,40000,,16
055703,1,1,1,0,,21
055704,1,1,1,0,,16
055705,1,1,1,2200,15,19
055706,1,1,1,512000,,22
055707,1,1,1,0,,21
055708,1,1,1,0,,22
055709,6,43,5,100000,,21
055710,1,1,1,0,,19
055711,2,2,2,33000,15,21
055712,6,48,7,14100,,13
055713,9,68,34,,,1
055714,1,1,1,34000,,16
055715,1,1,1,6200,,16
055716,1,1,1,55000,,22
055717,1,1,1,0,,20
055718,9,68,17,45000,,16
055719,1,1,1,46500,,16
055720,1,1,1,0,,16
055721,9,68,17,0,,19
055722,1,1,1,1000,,16
055723,1,1,1,100000,,19
055724,1,1,1,150000,,21
055725,1,1,1,583000,,21
055726,9,68,58,76000,,22
055727,9,68,58,0,,22
055728,9,68,58,,1,1
055729,1,1,1,28000,,16
055730,1,1,1,50000,,20
055731,6,59,48,150000,,21
055732,6,43,5,150000,,21
055733,1,1,1,0,,21
055734,1,1,1,0,,19
055735,1,1,1,40000,16,21
055736,1,1,1,5500,,19
055737,1,1,1,20000,,19
055738,1,1,1,14500,,21
055739,1,1,1,30000,,19
055740,1,1,1,0,,17
055741,1,1,1,0,,17
055742,8,67,15,0,,15
055743,1,1,1,30000,,17
055744,1,1,1,20000,,17
055745,1,1,1,30000,,16
055746,1,1,1,0,,19
055747,1,1,1,90000,,22
055748,1,1,1,130000,,23
055749,1,1,1,,3,3
055750,1,1,1,,1,2
055751,1,1,1,,,
055752,1,1,1,65000,,23
055753,1,1,1,3000,,21
055754,1,1,1,38000,15,20
055755,1,1,1,0,,23
055756,1,1,1,0,,21
055757,1,1,1,50000,,21
055758,1,1,1,40000,,18
055759,1,1,1,0,,16
055760,1,1,1,0,,22
055761,1,1,1,0,,22
055762,1,1,1,0,,20
055763,1,1,1,30000,,16
055764,1,1,1,20000,,19
055765,1,1,1,,,
055766,1,1,1,15000,,19
055767,1,1,1,0,,21
055768,1,1,1,0,,21
055769,1,1,1,0,,22
055770,1,1,1,184000,,22
055771,1,1,1,0,,17
055772,1,1,1,38000,15,20
055773,9,68,20,65000,,19
055774,9,68,20,50000,,20
055775,1,1,1,3700,,18
055776,1,1,1,30000,,18
055777,1,1,1,0,,16
055778,1,1,1,16000,,19
055779,1,1,1,0,,21
055780,1,1,1,150000,,24
055781,1,1,1,0,,19
055782,2,2,2,0,,14
055783,1,1,1,16000,,19
055784,1,1,1,64000,,21
055785,1,1,1,34000,,21
055786,1,1,1,3000,,16
055787,1,1,1,0,,19
055788,1,1,1,0,,19
055789,1,1,1,0,,19
055790,1,1,1,78000,,21
055791,1,1,1,80000,,22
055792,6,43,5,100000,16,22
055793,6,43,5,3200,16,21
055794,1,1,1,8000,,21
055795,1,1,1,467000,,21
055796,1,1,1,,,2
055797,1,1,1,1600,15,19
055798,1,1,1,116000,,21
055799,1,1,1,0,,19
055800,1,1,1,,,2
055801,1,1,1,15000,,21
055802,1,1,1,0,,1
055803,1,1,1,125000,,22
055804,1,1,1,4000,,18
055805,9,68,81,0,12,13
055806,9,68,81,,6,7
055807,6,49,8,0,,21
055808,1,1,1,0,,16
055809,1,1,1,0,,16
055810,1,1,1,40000,,20
055811,1,1,1,85000,,20
055812,1,1,1,90000,,18
055813,1,1,1,0,13,14
055814,1,1,1,,10,11
055815,1,1,1,8400,,19
055816,1,1,1,0,,22
055817,1,1,1,54000,,18
055818,1,1,1,80000,,24
055819,1,1,1,4000,,18
055820,1,1,1,24000,,1
055821,1,1,1,130000,,19
055822,1,1,1,31000,15,19
055823,1,1,1,0,,21
055824,1,1,1,0,,20
055825,1,1,1,467000,,21
055826,1,1,1,0,,17
055827,1,1,1,0,,22
055828,1,1,1,0,,21
055829,1,1,1,112000,,21
055830,1,1,1,6200,,19
055831,1,1,1,,10,10
055832,1,1,1,,9,9
055833,1,1,1,22000,,16
055834,1,1,1,11000,,17
055835,2,2,2,0,,18
055836,2,2,2,70000,,18
055837,2,2,2,,11,11
055838,1,1,1,0,11,11
055839,1,1,1,0,,21
055840,1,1,1,0,,21
055841,1,1,1,108000,16,21
055842,1,1,1,70000,16,22
055843,6,43,5,42000,,23
055844,6,43,5,0,15,16
055845,6,43,5,,7,8
055846,1,1,1,6900,14,14
055847,1,1,1,0,,18
055848,1,1,1,0,,19
055849,1,1,1,70000,,20
055850,1,1,1,0,,17
055851,1,1,1,11000,15,19
055852,1,1,1,0,,14
055853,1,1,1,41000,,19
055854,1,1,1,60000,,23
055855,1,1,1,6000,,16
055856,1,1,1,0,,21
055857,1,1,1,0,,21
055858,1,1,1,31000,,19
055859,1,1,1,40000,,14
055860,1,1,1,,6,7
055861,1,1,1,,4,5
055862,1,1,1,,1,2
055863,1,1,1,,,
055864,1,1,1,50000,,18
055865,1,1,1,10000,,16
055866,1,1,1,0,,16
055867,1,1,1,0,,16
055868,1,1,1,68000,,16
055869,6,59,44,40000,,18
055870,1,1,1,40000,,19
055871,1,1,1,150000,,18
055872,1,1,1,8000,,17
055873,1,1,1,14400,,16
055874,1,1,1,0,,19
055875,1,1,1,0,,20
055876,1,1,1,54700,,20
055877,1,1,1,360,13,13
055878,1,1,1,0,,12
055879,1,1,1,0,,15
055880,1,1,1,0,,19
055881,1,1,1,20000,,19
055882,1,1,1,0,,16
055883,1,1,1,0,,1
055884,1,1,1,0,,16
055885,1,1,1,0,,15
055886,1,1,1,150000,,21
055887,1,1,1,0,,21
055888,1,1,1,0,13,13
055889,1,1,1,0,15,16
055890,1,1,1,0,,16
055891,1,1,1,0,,16
055892,1,1,1,45600,,20
055893,1,1,1,0,,19
055894,1,1,1,24000,,19
055895,1,1,1,,7,8
055896,1,1,1,0,,16
055897,1,1,1,0,,21
055898,1,1,1,0,,23
055899,7,60,11,28000,,20
055900,1,1,1,16500,,19
055901,1,1,1,0,,16
055902,1,1,1,0,,16
055903,1,1,1,0,15,16
055904,1,1,1,4800,15,16
055905,1,1,1,0,,18
055906,6,57,9,0,,13
055907,6,57,9,21000,,16
055908,6,57,9,620,13,13
055909,1,1,1,41000,,15
055910,1,1,1,,9,10
055911,1,1,1,0,,16
055912,1,1,1,158000,,21
055913,1,1,1,38500,,21
055914,6,43,5,105000,,22
055915,1,1,1,0,,21
055916,1,1,1,467000,,21
055917,1,1,1,68000,,20
055918,2,2,2,0,,19
055919,1,1,1,101000,,19
055920,1,1,1,0,,20
055921,1,1,1,0,,18
055922,1,1,1,0,,17
055923,1,1,1,35000,,21
055924,1,1,1,0,,21
055925,1,1,1,100000,,19
055926,1,1,1,0,,17
055927,1,1,1,20000,,19
055928,6,38,4,84000,,22
055929,6,38,4,140000,,22
055930,6,38,4,,4,5
055931,1,1,1,49900,,21
055932,1,1,1,6800,,21
055933,1,1,1,13000,,19
055934,1,1,1,0,,16
055935,6,45,6,36000,15,20
055936,6,45,6,,,1
055937,6,45,6,4800,,16
055938,6,45,6,,3,4
055939,3,21,3,39000,,17
055940,9,68,30,,8,8
055941,9,68,17,,11,11
055942,8,67,15,,10,10
055943,8,67,15,,8,8
055944,8,67,15,,7,7
055945,1,1,1,14000,,12
